Time,avg,max,min
2018-01-23 00:00:00 UTC,10689.9673157263,11427.0,9900.0
2018-01-24 00:00:00 UTC,10994.298816706,11557.88958366,10430.0
2018-01-25 00:00:00 UTC,11287.773674182,11734.0,10845.0
2018-01-26 00:00:00 UTC,10991.3664108,11700.0,10276.0
2018-01-27 00:00:00 UTC,11252.3697828541,11689.0,10800.0
2018-01-28 00:00:00 UTC,11804.8328900792,12190.0,11390.0
2018-01-29 00:00:00 UTC,11386.2426843896,11975.0,11070.0
2018-01-30 00:00:00 UTC,10693.005756509,11250.0,9860.4
2018-01-31 00:00:00 UTC,10100.8961434075,10414.0,9760.0
2018-02-01 00:00:00 UTC,9645.02003434902,10336.0,8941.0
2018-02-02 00:00:00 UTC,8706.0969437084,9213.0,7960.0
2018-02-03 00:00:00 UTC,8958.75879865776,9499.0,8180.0
2018-02-04 00:00:00 UTC,8736.1212022307,9410.0,7809.0
2018-02-05 00:00:00 UTC,7644.69654262355,8380.0,6651.0
2018-02-06 00:00:00 UTC,6849.86796704536,7880.0,6000.0
2018-02-07 00:00:00 UTC,7869.77695568328,8488.9,7175.1
2018-02-08 00:00:00 UTC,8224.78212738221,8648.9,7565.0
2018-02-09 00:00:00 UTC,8264.86471683545,8750.0,7724.9
2018-02-10 00:00:00 UTC,8626.76827004084,9074.9,8151.3
2018-02-11 00:00:00 UTC,8190.12849925174,8570.0,7851.0
2018-02-12 00:00:00 UTC,8634.29978116897,9000.0,8069.57681296
2018-02-13 00:00:00 UTC,8602.9483396054,8952.9,8313.52192073
2018-02-14 00:00:00 UTC,9014.71622335727,9489.0,8512.1
2018-02-15 00:00:00 UTC,9778.23999115056,10176.0,9338.0
